Kön,Utbildningsområde,År,Antal ansökningar
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,Friskvård och kroppsvård,2024,0
kvinnor,"Hotell, restaurang och turism",2024,792
kvinnor,"Hotell, restaurang och turism",2024,3
kvinnor,"Hotell, restaurang och turism",2024,790
kvinnor,"Hotell, restaurang och turism",2024,240
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,240
kvinnor,"Hotell, restaurang och turism",2024,27
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,27
kvinnor,"Hotell, restaurang och turism",2024,17
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,17
kvinnor,"Hotell, restaurang och turism",2024,18
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,18
kvinnor,"Hotell, restaurang och turism",2024,24
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,24
kvinnor,"Hotell, restaurang och turism",2024,10
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,10
kvinnor,"Hotell, restaurang och turism",2024,8
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,8
kvinnor,"Hotell, restaurang och turism",2024,3
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,12
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,12
kvinnor,"Hotell, restaurang och turism",2024,97
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,96
kvinnor,"Hotell, restaurang och turism",2024,32
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,31
kvinnor,"Hotell, restaurang och turism",2024,129
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,129
kvinnor,"Hotell, restaurang och turism",2024,12
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,12
kvinnor,"Hotell, restaurang och turism",2024,18
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,18
kvinnor,"Hotell, restaurang och turism",2024,19
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,19
kvinnor,"Hotell, restaurang och turism",2024,31
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,31
kvinnor,"Hotell, restaurang och turism",2024,19
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,19
kvinnor,"Hotell, restaurang och turism",2024,13
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,13
kvinnor,"Hotell, restaurang och turism",2024,16
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,16
kvinnor,"Hotell, restaurang och turism",2024,11
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,11
kvinnor,"Hotell, restaurang och turism",2024,21
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,21
kvinnor,"Hotell, restaurang och turism",2024,16
kvinnor,"Hotell, restaurang och turism",2024,0
kvinnor,"Hotell, restaurang och turism",2024,16
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,7031
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,1271
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,5760
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,1091
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,203
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,888
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,293
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,48
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,245
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,324
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,40
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,284
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,382
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,60
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,322
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,212
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,29
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,183
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,106
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,13
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,93
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,169
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,39
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,130
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,20
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,3
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,17
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,214
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,40
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,174
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,1096
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,210
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,886
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,228
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,57
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,171
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,1246
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,247
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,999
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,232
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,56
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,176
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,214
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,32
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,182
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,239
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,33
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,206
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,251
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,47
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,204
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,218
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,38
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,180
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,163
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,25
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,138
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,104
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,15
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,89
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,74
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,14
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,60
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,119
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,17
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,102
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,36
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,5
kvinnor,Hälso- och sjukvård samt socialt arbete,2024,31
kvinnor,Journalistik och information,2024,997
kvinnor,Journalistik och information,2024,39
kvinnor,Journalistik och information,2024,958
kvinnor,Journalistik och information,2024,471
kvinnor,Journalistik och information,2024,10
kvinnor,Journalistik och information,2024,461
kvinnor,Journalistik och information,2024,19
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,19
kvinnor,Journalistik och information,2024,15
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,14
kvinnor,Journalistik och information,2024,13
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,12
kvinnor,Journalistik och information,2024,17
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,16
kvinnor,Journalistik och information,2024,8
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,7
kvinnor,Journalistik och information,2024,5
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,5
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,134
kvinnor,Journalistik och information,2024,15
kvinnor,Journalistik och information,2024,119
kvinnor,Journalistik och information,2024,25
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,24
kvinnor,Journalistik och information,2024,169
kvinnor,Journalistik och information,2024,5
kvinnor,Journalistik och information,2024,164
kvinnor,Journalistik och information,2024,22
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,21
kvinnor,Journalistik och information,2024,12
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,12
kvinnor,Journalistik och information,2024,18
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,17
kvinnor,Journalistik och information,2024,6
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,6
kvinnor,Journalistik och information,2024,11
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,11
kvinnor,Journalistik och information,2024,9
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,9
kvinnor,Journalistik och information,2024,12
kvinnor,Journalistik och information,2024,3
kvinnor,Journalistik och information,2024,11
kvinnor,Journalistik och information,2024,9
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,8
kvinnor,Journalistik och information,2024,5
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,5
kvinnor,Journalistik och information,2024,12
kvinnor,Journalistik och information,2024,0
kvinnor,Journalistik och information,2024,12
kvinnor,Juridik,2024,1097
kvinnor,Juridik,2024,145
kvinnor,Juridik,2024,952
kvinnor,Juridik,2024,283
kvinnor,Juridik,2024,30
kvinnor,Juridik,2024,253
kvinnor,Juridik,2024,41
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,38
kvinnor,Juridik,2024,37
kvinnor,Juridik,2024,5
kvinnor,Juridik,2024,32
kvinnor,Juridik,2024,36
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,33
kvinnor,Juridik,2024,39
kvinnor,Juridik,2024,5
kvinnor,Juridik,2024,34
kvinnor,Juridik,2024,17
kvinnor,Juridik,2024,0
kvinnor,Juridik,2024,16
kvinnor,Juridik,2024,30
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,27
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,0
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,19
kvinnor,Juridik,2024,4
kvinnor,Juridik,2024,15
kvinnor,Juridik,2024,132
kvinnor,Juridik,2024,24
kvinnor,Juridik,2024,108
kvinnor,Juridik,2024,33
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,32
kvinnor,Juridik,2024,212
kvinnor,Juridik,2024,27
kvinnor,Juridik,2024,185
kvinnor,Juridik,2024,23
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,22
kvinnor,Juridik,2024,23
kvinnor,Juridik,2024,5
kvinnor,Juridik,2024,18
kvinnor,Juridik,2024,38
kvinnor,Juridik,2024,6
kvinnor,Juridik,2024,32
kvinnor,Juridik,2024,24
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,22
kvinnor,Juridik,2024,29
kvinnor,Juridik,2024,7
kvinnor,Juridik,2024,22
kvinnor,Juridik,2024,26
kvinnor,Juridik,2024,10
kvinnor,Juridik,2024,16
kvinnor,Juridik,2024,19
kvinnor,Juridik,2024,0
kvinnor,Juridik,2024,17
kvinnor,Juridik,2024,15
kvinnor,Juridik,2024,3
kvinnor,Juridik,2024,14
kvinnor,Juridik,2024,13
kvinnor,Juridik,2024,4
kvinnor,Juridik,2024,9
kvinnor,Juridik,2024,5
kvinnor,Juridik,2024,0
kvinnor,Juridik,2024,4
kvinnor,"Kultur, media och design",2024,481
kvinnor,"Kultur, media och design",2024,58
kvinnor,"Kultur, media och design",2024,423
kvinnor,"Kultur, media och design",2024,161
kvinnor,"Kultur, media och design",2024,18
kvinnor,"Kultur, media och design",2024,143
kvinnor,"Kultur, media och design",2024,16
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,14
kvinnor,"Kultur, media och design",2024,5
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,9
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,7
kvinnor,"Kultur, media och design",2024,21
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,19
kvinnor,"Kultur, media och design",2024,6
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,6
kvinnor,"Kultur, media och design",2024,8
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,7
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,71
kvinnor,"Kultur, media och design",2024,17
kvinnor,"Kultur, media och design",2024,54
kvinnor,"Kultur, media och design",2024,18
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,16
kvinnor,"Kultur, media och design",2024,107
kvinnor,"Kultur, media och design",2024,10
kvinnor,"Kultur, media och design",2024,97
kvinnor,"Kultur, media och design",2024,11
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,11
kvinnor,"Kultur, media och design",2024,5
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,5
kvinnor,"Kultur, media och design",2024,6
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,6
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,9
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,9
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,5
kvinnor,"Kultur, media och design",2024,0
kvinnor,"Kultur, media och design",2024,5
kvinnor,"Kultur, media och design",2024,13
kvinnor,"Kultur, media och design",2024,3
kvinnor,"Kultur, media och design",2024,11
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,666
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,237
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,429
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,150
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,57
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,93
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,39
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,9
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,30
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,40
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,33
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,27
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,6
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,21
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,16
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,13
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,5
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,15
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,8
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,6
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,8
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,73
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,23
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,50
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,35
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,10
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,25
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,129
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,61
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,68
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,33
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,17
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,16
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,15
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,11
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,22
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,9
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,13
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,17
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,16
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,9
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,8
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,6
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,5
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,8
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,5
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2024,3
kvinnor,Pedagogik och undervisning,2024,1341
kvinnor,Pedagogik och undervisning,2024,137
kvinnor,Pedagogik och undervisning,2024,1204
kvinnor,Pedagogik och undervisning,2024,377
kvinnor,Pedagogik och undervisning,2024,32
kvinnor,Pedagogik och undervisning,2024,345
kvinnor,Pedagogik och undervisning,2024,52
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,49
kvinnor,Pedagogik och undervisning,2024,42
kvinnor,Pedagogik och undervisning,2024,4
kvinnor,Pedagogik och undervisning,2024,38
kvinnor,Pedagogik och undervisning,2024,72
kvinnor,Pedagogik och undervisning,2024,12
kvinnor,Pedagogik och undervisning,2024,60
kvinnor,Pedagogik och undervisning,2024,44
kvinnor,Pedagogik och undervisning,2024,5
kvinnor,Pedagogik och undervisning,2024,39
kvinnor,Pedagogik och undervisning,2024,19
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,16
kvinnor,Pedagogik och undervisning,2024,27
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,26
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,21
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,19
kvinnor,Pedagogik och undervisning,2024,142
kvinnor,Pedagogik och undervisning,2024,23
kvinnor,Pedagogik och undervisning,2024,119
kvinnor,Pedagogik och undervisning,2024,43
kvinnor,Pedagogik och undervisning,2024,11
kvinnor,Pedagogik och undervisning,2024,32
kvinnor,Pedagogik och undervisning,2024,253
kvinnor,Pedagogik och undervisning,2024,15
kvinnor,Pedagogik och undervisning,2024,238
kvinnor,Pedagogik och undervisning,2024,29
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,27
kvinnor,Pedagogik och undervisning,2024,15
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,15
kvinnor,Pedagogik och undervisning,2024,49
kvinnor,Pedagogik och undervisning,2024,4
kvinnor,Pedagogik och undervisning,2024,45
kvinnor,Pedagogik och undervisning,2024,32
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,30
kvinnor,Pedagogik och undervisning,2024,31
kvinnor,Pedagogik och undervisning,2024,4
kvinnor,Pedagogik och undervisning,2024,27
kvinnor,Pedagogik och undervisning,2024,33
kvinnor,Pedagogik och undervisning,2024,7
kvinnor,Pedagogik och undervisning,2024,26
kvinnor,Pedagogik och undervisning,2024,16
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,16
kvinnor,Pedagogik och undervisning,2024,22
kvinnor,Pedagogik och undervisning,2024,3
kvinnor,Pedagogik och undervisning,2024,19
kvinnor,Pedagogik och undervisning,2024,18
kvinnor,Pedagogik och undervisning,2024,4
kvinnor,Pedagogik och undervisning,2024,14
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Pedagogik och undervisning,2024,0
kvinnor,Samhällsbyggnad och byggteknik,2024,2174
kvinnor,Samhällsbyggnad och byggteknik,2024,377
kvinnor,Samhällsbyggnad och byggteknik,2024,1797
kvinnor,Samhällsbyggnad och byggteknik,2024,858
kvinnor,Samhällsbyggnad och byggteknik,2024,142
kvinnor,Samhällsbyggnad och byggteknik,2024,716
kvinnor,Samhällsbyggnad och byggteknik,2024,95
kvinnor,Samhällsbyggnad och byggteknik,2024,20
kvinnor,Samhällsbyggnad och byggteknik,2024,75
kvinnor,Samhällsbyggnad och byggteknik,2024,53
kvinnor,Samhällsbyggnad och byggteknik,2024,7
kvinnor,Samhällsbyggnad och byggteknik,2024,46
kvinnor,Samhällsbyggnad och byggteknik,2024,67
kvinnor,Samhällsbyggnad och byggteknik,2024,16
kvinnor,Samhällsbyggnad och byggteknik,2024,51
kvinnor,Samhällsbyggnad och byggteknik,2024,67
kvinnor,Samhällsbyggnad och byggteknik,2024,16
kvinnor,Samhällsbyggnad och byggteknik,2024,51
kvinnor,Samhällsbyggnad och byggteknik,2024,13
kvinnor,Samhällsbyggnad och byggteknik,2024,0
kvinnor,Samhällsbyggnad och byggteknik,2024,13
kvinnor,Samhällsbyggnad och byggteknik,2024,22
kvinnor,Samhällsbyggnad och byggteknik,2024,3
kvinnor,Samhällsbyggnad och byggteknik,2024,20
kvinnor,Samhällsbyggnad och byggteknik,2024,4
kvinnor,Samhällsbyggnad och byggteknik,2024,0
kvinnor,Samhällsbyggnad och byggteknik,2024,4
kvinnor,Samhällsbyggnad och byggteknik,2024,12
kvinnor,Samhällsbyggnad och byggteknik,2024,0
kvinnor,Samhällsbyggnad och byggteknik,2024,12
kvinnor,Samhällsbyggnad och byggteknik,2024,227
kvinnor,Samhällsbyggnad och byggteknik,2024,40
kvinnor,Samhällsbyggnad och byggteknik,2024,187
kvinnor,Samhällsbyggnad och byggteknik,2024,75
kvinnor,Samhällsbyggnad och byggteknik,2024,18
kvinnor,Samhällsbyggnad och byggteknik,2024,57
kvinnor,Samhällsbyggnad och byggteknik,2024,344
kvinnor,Samhällsbyggnad och byggteknik,2024,72
kvinnor,Samhällsbyggnad och byggteknik,2024,272
kvinnor,Samhällsbyggnad och byggteknik,2024,23
kvinnor,Samhällsbyggnad och byggteknik,2024,5
kvinnor,Samhällsbyggnad och byggteknik,2024,18
kvinnor,Samhällsbyggnad och byggteknik,2024,42
kvinnor,Samhällsbyggnad och byggteknik,2024,9
